date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2013-12-18,2013Q4,804298,Villa,family_sale,1958,1600000,0.0,6,160.0,10000.0,Hasselhøj 11,3070,Snekkersten,North Zealand,Zealand,0.0,0.79,3.48
2013-12-18,2013Q4,804370,Townhouse,regular_sale,2014,2595000,0.0,6,125.0,20760.0,Solbuen 17,3400,Hillerød,North Zealand,Zealand,0.0,0.79,3.48
2013-12-18,2013Q4,804219,Villa,regular_sale,1974,2500000,-14.0,4,186.0,13440.86,Strandhuse 29,7900,Nykøbing M,South jutland,Jutland,0.0,0.79,3.48
2013-12-18,2013Q4,804207,Apartment,regular_sale,1972,700000,0.0,2,76.0,9210.526,"Parkvej 143, 1. tv",2630,Taastrup,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-18,2013Q4,804294,Apartment,other_sale,1901,4200000,0.0,5,141.0,29787.234,"Rosenkrantzgade 22, 2",8000,Aarhus C,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-18,2013Q4,804276,Summerhouse,regular_sale,1942,1675000,0.0,5,122.0,13729.508,Wandallsvej 10,3210,Vejby,North Zealand,Zealand,0.0,0.79,3.48
2013-12-18,2013Q4,804340,Apartment,regular_sale,1817,2925000,0.0,1,80.0,36562.5,"Nikolajgade 18, 2. tv",1068,København K,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-18,2013Q4,804312,Apartment,family_sale,1895,400000,0.0,4,108.0,3703.7036,Bredgade 237A,7760,Hurup Thy,South jutland,Jutland,0.0,0.79,3.48
2013-12-18,2013Q4,804337,Townhouse,regular_sale,2014,2375000,0.0,3,108.0,21990.74,Søbuen 10,3400,Hillerød,North Zealand,Zealand,0.0,0.79,3.48
2013-12-17,2013Q4,804507,Apartment,family_sale,1945,1172277,0.0,3,73.0,16058.589,"Brogade 1, 2. th",8850,Bjerringbro,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-17,2013Q4,804506,Apartment,family_sale,1945,1172277,0.0,3,73.0,16058.589,"Brogade 1, st. th",8850,Bjerringbro,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-17,2013Q4,804522,Apartment,regular_sale,1990,5550000,0.0,2,81.0,68518.516,"Jernbanegade 22B, 1",4200,Slagelse,Other islands,Zealand,0.0,0.79,3.48
2013-12-17,2013Q4,804414,Apartment,regular_sale,1969,1750000,0.0,5,117.0,14957.265,"Bavnehøj Park 9, 1. 1",3500,Værløse,North Zealand,Zealand,0.0,0.79,3.48
2013-12-17,2013Q4,804554,Summerhouse,family_sale,1950,500000,0.0,5,93.0,5376.344,Skovskellet 35,4540,Fårevejle,Other islands,Zealand,0.0,0.79,3.48
2013-12-17,2013Q4,804502,Apartment,regular_sale,1937,1700000,0.0,4,124.0,13709.678,"Mads Holms Vej 22, st. tv",3000,Helsingør,North Zealand,Zealand,0.0,0.79,3.48
2013-12-17,2013Q4,804565,Villa,regular_sale,2009,2745000,-2.0,5,248.0,11068.549,Vellingvej 44B,8654,Bryrup,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-17,2013Q4,804512,Summerhouse,regular_sale,1971,1800000,0.0,5,79.0,22784.81,Polarisvej 10,5500,Middelfart,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-17,2013Q4,804451,Townhouse,regular_sale,1962,2600000,0.0,5,136.0,19117.646,Nyskiftevej 10,2610,Rødovre,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-16,2013Q4,804635,Apartment,regular_sale,1909,2300000,0.0,2,59.0,38983.05,"Fredericiagade 9, st. tv",8700,Horsens,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804693,Villa,regular_sale,1974,1250000,-8.0,8,294.0,4251.7007,Tranevej 7,9560,Hadsund,North jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804577,Apartment,regular_sale,2007,4098000,0.0,3,142.0,28859.154,"C.F. Møllers AllÃ© 66, 8",2300,København S,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-16,2013Q4,804624,Townhouse,regular_sale,1967,1040000,-15.0,4,107.0,9719.626,Allikevej 18,6000,Kolding,South jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804702,Villa,regular_sale,2015,475000,0.0,4,151.0,3145.6953,Koblet 12,4300,Holbæk,Other islands,Zealand,0.0,0.79,3.48
2013-12-16,2013Q4,804721,Villa,family_sale,1969,1050000,0.0,4,184.0,5706.522,Uranusvej 4,6600,Vejen,South jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804585,Villa,regular_sale,1935,300000,-24.0,3,113.0,2654.8672,Hjulbyvej 119,5800,Nyborg,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-16,2013Q4,804732,Apartment,auction,1920,2800000,0.0,2,49.0,57142.855,"Skovsøgade 2B, 1. mf",4200,Slagelse,Other islands,Zealand,0.0,0.79,3.48
2013-12-16,2013Q4,804706,Villa,regular_sale,2014,708000,-20.0,5,144.0,4916.6665,Vestergårds Alle 67,8362,Hørning,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804671,Farm,auction,1909,1276000,-25.0,7,183.0,6972.6777,Skovvej 40,8832,Skals,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804605,Villa,regular_sale,1935,6900000,-8.0,7,222.0,31081.082,Maltevangen 6,2820,Gentofte,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-16,2013Q4,804734,Apartment,auction,1920,2800000,0.0,3,80.0,35000.0,"Skovsøgade 2B, 1. tv",4200,Slagelse,Other islands,Zealand,0.0,0.79,3.48
2013-12-16,2013Q4,804629,Townhouse,regular_sale,1972,730000,-6.0,2,56.0,13035.714,Blåsigvej 63,9800,Hjørring,North jutland,Jutland,0.0,0.79,3.48
2013-12-16,2013Q4,804710,Villa,family_sale,1990,415000,0.0,3,93.0,4462.3657,Strandvejen 85E,9800,Hjørring,North jutland,Jutland,0.0,0.79,3.48
2013-12-15,2013Q4,804871,Apartment,family_sale,1931,2507500,0.0,2,58.0,43232.758,"Sjællandsgade 42, 2. tv",6700,Esbjerg,South jutland,Jutland,0.0,0.79,3.48
2013-12-15,2013Q4,804773,Apartment,regular_sale,1900,2920000,0.0,2,58.0,50344.83,"Vestergade 75A, st. th",8700,Horsens,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-15,2013Q4,804765,Farm,regular_sale,1860,3576176,0.0,5,178.0,20090.877,Lergravvej 14,4760,Vordingborg,Other islands,Zealand,0.0,0.79,3.48
2013-12-15,2013Q4,804762,Townhouse,regular_sale,1977,1775000,0.0,4,109.0,16284.403,Kirsebærvangen 2A,2765,Smørum,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-15,2013Q4,804868,Apartment,family_sale,1931,2507500,0.0,3,102.0,24583.334,"Sjællandsgade 42, 1. tv",6700,Esbjerg,South jutland,Jutland,0.0,0.79,3.48
2013-12-15,2013Q4,804854,Villa,regular_sale,1905,2100000,-16.0,6,180.0,11666.667,Møllebjergvej 53,4220,Korsør,Other islands,Zealand,0.0,0.79,3.48
2013-12-15,2013Q4,804911,Villa,family_sale,2005,1350000,0.0,6,140.0,9642.857,Pilegårdsvej 4,4600,Køge,Other islands,Zealand,0.0,0.79,3.48
2013-12-15,2013Q4,804834,Villa,regular_sale,1988,1300000,0.0,5,184.0,7065.2173,Olsbæklund 2,2670,Greve,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-15,2013Q4,804884,Apartment,regular_sale,1933,1440000,-4.0,5,112.0,12857.143,"Marcus Alle 17, st. th",6000,Kolding,South jutland,Jutland,0.0,0.79,3.48
2013-12-15,2013Q4,804909,Summerhouse,other_sale,1976,490000,-7.0,2,40.0,12250.0,Dageløkke Marina 15C,5953,Tranekær,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-15,2013Q4,804797,Villa,regular_sale,2014,3250000,-17.0,6,187.0,17379.68,Strandbakken 30,6000,Kolding,South jutland,Jutland,0.0,0.79,3.48
2013-12-15,2013Q4,804939,Townhouse,regular_sale,2007,3000000,-4.0,5,132.0,22727.273,Abildvang 126,2700,Brønshøj,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-15,2013Q4,804872,Villa,other_sale,1964,1600000,0.0,4,131.0,12213.74,Vestergade 59,9690,Fjerritslev,North jutland,Jutland,0.0,0.79,3.48
2013-12-14,2013Q4,804988,Villa,regular_sale,1959,2095000,0.0,6,148.0,14155.405,Ingemannsvej 16,4700,Næstved,Other islands,Zealand,0.0,0.79,3.48
2013-12-14,2013Q4,804989,Townhouse,family_sale,1820,370000,0.0,3,46.0,8043.478,Kirkestien 9,4880,Nysted,Other islands,Zealand,0.0,0.79,3.48
2013-12-13,2013Q4,805028,Villa,regular_sale,1969,1360000,-3.0,6,197.0,6903.553,Parcelvej 14,4690,Haslev,Other islands,Zealand,0.0,0.79,3.48
2013-12-13,2013Q4,805018,Summerhouse,regular_sale,2022,1625000,0.0,4,141.0,11524.822,Vandflodvej 30,6857,Blåvand,South jutland,Jutland,0.0,0.79,3.48
2013-12-12,2013Q4,805045,Villa,regular_sale,1998,4125000,-4.0,6,197.0,20939.086,Krogen 7,3060,Espergærde,North Zealand,Zealand,0.0,0.79,3.48
2013-12-12,2013Q4,805152,Villa,regular_sale,2014,793750,-12.0,7,204.0,3890.9314,Griegsvej 248,9200,Aalborg SV,North jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805235,Villa,regular_sale,1926,1195000,0.0,3,161.0,7422.3604,Testrupvej 167,9620,Aalestrup,North jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805197,Villa,regular_sale,1970,1100000,-10.0,4,129.0,8527.132,Birkevej 62,7700,Thisted,South jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805178,Villa,regular_sale,1930,1840000,-16.0,6,108.0,17037.037,Drost Hessels Vej 2,8800,Viborg,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805241,Villa,regular_sale,1969,1900000,-5.0,5,164.0,11585.366,Pile Alle 10,9460,Brovst,North jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805308,Villa,auction,1951,975000,0.0,5,149.0,6543.624,Birkehøj 3,5700,Svendborg,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-11,2013Q4,805323,Summerhouse,auction,1979,2050608,0.0,4,127.0,16146.52,Niels Pedersensvej 2,7080,Børkop,South jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805179,Apartment,regular_sale,1892,1274000,-2.0,2,91.0,14000.0,"Pantheonsgade 4, 3. 19",5000,Odense C,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-11,2013Q4,805278,Villa,auction,1982,3000000,0.0,8,140.0,21428.572,Kragholmvej 40C,5900,Rudkøbing,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-11,2013Q4,805232,Villa,family_sale,1954,2200000,0.0,6,180.0,12222.223,Ãblevej 4,4600,Køge,Other islands,Zealand,0.0,0.79,3.48
2013-12-11,2013Q4,805271,Villa,family_sale,1965,387500,0.0,5,140.0,2767.8572,Skovvejen 18,9850,Hirtshals,North jutland,Jutland,0.0,0.79,3.48
2013-12-11,2013Q4,805306,Villa,regular_sale,1947,1450000,-3.0,4,139.0,10431.654,Hovedgaden 580,2640,Hedehusene,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-11,2013Q4,805256,Apartment,regular_sale,1893,3495000,0.0,4,94.0,37180.85,"Faksegade 13, 3. tv",2100,København A,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-10,2013Q4,805442,Villa,family_sale,1973,1144848,0.0,5,161.0,7110.857,Stendyssevej 82,3540,Lynge,North Zealand,Zealand,0.0,0.79,3.48
2013-12-10,2013Q4,805413,Villa,regular_sale,1974,2850000,0.0,5,138.0,20652.174,Aladdinvej 18,2770,Kastrup,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-10,2013Q4,805394,Villa,regular_sale,1960,940000,-6.0,4,111.0,8468.469,Skovbakken 29,7500,Holstebro,South jutland,Jutland,0.0,0.79,3.48
2013-12-10,2013Q4,805342,Townhouse,regular_sale,2013,2750000,-8.0,3,125.0,22000.0,Egernleddet 34,3660,Stenløse,North Zealand,Zealand,0.0,0.79,3.48
2013-12-10,2013Q4,805440,Apartment,family_sale,1933,1105000,0.0,2,62.0,17822.58,"Tordenskjoldsgade 87, 3. th",8200,Aarhus N,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-10,2013Q4,805436,Summerhouse,regular_sale,1992,1275000,-2.0,4,104.0,12259.615,Tingbakken 39,7700,Thisted,South jutland,Jutland,0.0,0.79,3.48
2013-12-10,2013Q4,805404,Summerhouse,regular_sale,1938,1800000,0.0,3,69.0,26086.957,Bredetved Strand 18,4300,Holbæk,Other islands,Zealand,0.0,0.79,3.48
2013-12-10,2013Q4,805354,Villa,auction,1877,475000,0.0,3,105.0,4523.8096,Kalvehavevej 41B,4735,Mern,Other islands,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805579,Apartment,regular_sale,1938,750000,-49.0,3,99.0,7575.758,"Kastrupvej 88, 2",4370,Store Merløse,Other islands,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805557,Villa,family_sale,1976,1025000,0.0,5,170.0,6029.4116,Karen Brands Vej 14,6960,Hvide Sande,South jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805499,Townhouse,regular_sale,1977,525000,0.0,4,116.0,4525.8623,Hybenvej 56,7800,Skive,South jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805588,Villa,auction,1853,1850000,0.0,4,125.0,14800.0,Nordre Strandvej 302,3100,Hornbæk,North Zealand,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805619,Villa,regular_sale,2014,475000,-5.0,5,163.0,2914.1104,Guldmajsvej 18,9990,Skagen,North jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805490,Apartment,regular_sale,1931,5900000,-6.0,4,161.0,36645.96,"Mandalsgade 4, 5. th",2100,København A,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805628,Villa,family_sale,1850,500000,0.0,2,72.0,6944.4443,Blichersvej 42,8800,Viborg,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805625,Farm,other_sale,1892,1223194,0.0,5,150.0,8154.6265,Bydammen 22,4735,Mern,Other islands,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805560,Summerhouse,auction,1943,550000,0.0,3,105.0,5238.095,Hågendrupvej 21,3250,Gilleleje,North Zealand,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805514,Villa,regular_sale,1976,2325000,-3.0,6,152.0,15296.053,Porsborgvej 73,9530,Støvring,North jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805523,Villa,regular_sale,1913,2100000,0.0,4,117.0,17948.719,Solvej 7,3400,Hillerød,North Zealand,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805609,Villa,regular_sale,1959,900000,-5.0,3,86.0,10465.116,Håbetsvej 13,8700,Horsens,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805582,Villa,regular_sale,2015,4750000,-5.0,6,183.0,25956.283,Skolevej 30,2820,Gentofte,"Capital, Copenhagen",Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805615,Villa,regular_sale,2014,2130000,0.0,7,181.0,11767.956,Rønnevangsparken 35,8751,Gedved,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805516,Villa,auction,1959,470000,0.0,3,108.0,4351.852,Lindevej 18,5560,Aarup,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-09,2013Q4,805621,Apartment,regular_sale,1940,1195000,0.0,2,53.0,22547.17,"Viborgvej 39, 1. mf",7800,Skive,South jutland,Jutland,0.0,0.79,3.48
2013-12-09,2013Q4,805623,Townhouse,regular_sale,1907,275000,-15.0,2,80.0,3437.5,Almegade 24,3700,Rønne,Bornholm,Bornholm,0.0,0.79,3.48
2013-12-09,2013Q4,805495,Villa,regular_sale,1989,2700000,-3.0,5,154.0,17532.467,Bakkebo 17,3550,Slangerup,North Zealand,Zealand,0.0,0.79,3.48
2013-12-09,2013Q4,805583,Farm,family_sale,1900,556633,0.0,5,122.0,4562.5654,Tværbymark 9,5970,Ãrøskøbing,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-09,2013Q4,805635,Apartment,regular_sale,1940,1195000,0.0,2,71.0,16830.986,"Viborgvej 39, st. tv",7800,Skive,South jutland,Jutland,0.0,0.79,3.48
2013-12-08,2013Q4,805763,Villa,family_sale,2014,2465000,0.0,5,163.0,15122.699,Libravej 3B,8270,Højbjerg,East & mid jutland,Jutland,0.0,0.79,3.48
2013-12-08,2013Q4,805674,Villa,regular_sale,1931,2100000,0.0,5,137.0,15328.467,Rughavevej 21,5230,Odense M,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-08,2013Q4,805764,Villa,regular_sale,2015,800000,0.0,5,173.0,4624.2773,Liljevej 39,9800,Hjørring,North jutland,Jutland,0.0,0.79,3.48
2013-12-08,2013Q4,805748,Villa,regular_sale,2015,1303560,2.0,6,238.0,5477.143,Lisegårdsvænget 19,4030,Tune,Other islands,Zealand,0.0,0.79,3.48
2013-12-08,2013Q4,805715,Villa,other_sale,1925,2847500,0.0,7,247.0,11528.34,Aster Alle 7,5500,Middelfart,Fyn & islands,Fyn & islands,0.0,0.79,3.48
2013-12-08,2013Q4,805718,Villa,family_sale,2000,1183500,0.0,5,152.0,7786.184,Bustrupvej 27,6400,Sønderborg,South jutland,Jutland,0.0,0.79,3.48
2013-12-08,2013Q4,805721,Villa,regular_sale,1965,875000,-24.0,4,103.0,8495.1455,Klingeskov 39,5450,Otterup,Fyn & islands,Fyn & islands,0.0,0.79,3.48
